date,store_id,product_id,units_sold,net_sales,transaction_count,load_timestamp
2025-05-16,8,29,4,11696,1,2026-02-05 15:01:26.177765
2025-05-16,8,30,0,0,0,2026-02-05 15:01:26.178762
2025-05-16,8,31,9,21420,9,2026-02-05 15:01:26.178762
2025-05-16,8,32,5,8465,2,2026-02-05 15:01:26.179762
2025-05-16,8,33,6,13704,6,2026-02-05 15:01:26.179762
2025-05-16,8,34,5,12170,1,2026-02-05 15:01:26.180766
2025-05-16,8,35,6,7458,2,2026-02-05 15:01:26.180766
2025-05-16,8,36,0,0,0,2026-02-05 15:01:26.181759
2025-05-16,8,37,9,15966,4,2026-02-05 15:01:26.181759
2025-05-16,8,38,7,18046,7,2026-02-05 15:01:26.182760
2025-05-16,8,39,5,3160,1,2026-02-05 15:01:26.182760
2025-05-16,8,40,3,6213,1,2026-02-05 15:01:26.183914
2025-05-16,8,41,4,10076,4,2026-02-05 15:01:26.183914
2025-05-16,8,42,10,33800,3,2026-02-05 15:01:26.184917
2025-05-16,8,43,5,17285,5,2026-02-05 15:01:26.185912
2025-05-16,8,44,5,10710,5,2026-02-05 15:01:26.185912
2025-05-16,8,45,9,6075,3,2026-02-05 15:01:26.185912
2025-05-16,8,46,3,12405,3,2026-02-05 15:01:26.187287
2025-05-16,8,47,54,127926,18,2026-02-05 15:01:26.187287
2025-05-16,8,48,6,3390,2,2026-02-05 15:01:26.188761
2025-05-16,8,49,7,30996,3,2026-02-05 15:01:26.188761
2025-05-16,8,50,5,20635,2,2026-02-05 15:01:26.189762
2025-05-16,9,1,3,13140,3,2026-02-05 15:01:26.189762
2025-05-16,9,2,1,4683,1,2026-02-05 15:01:26.190762
2025-05-16,9,3,3,13908,1,2026-02-05 15:01:26.190762
2025-05-16,9,4,5,9095,1,2026-02-05 15:01:26.191872
2025-05-16,9,5,77,162932,77,2026-02-05 15:01:26.191872
2025-05-16,9,6,5,13065,2,2026-02-05 15:01:26.191872
2025-05-16,9,7,6,12648,6,2026-02-05 15:01:26.193209
2025-05-16,9,8,2,1704,1,2026-02-05 15:01:26.193209
2025-05-16,9,9,6,24090,3,2026-02-05 15:01:26.194210
2025-05-16,9,10,5,3355,2,2026-02-05 15:01:26.194210
2025-05-16,9,11,3,9711,1,2026-02-05 15:01:26.195489
2025-05-16,9,12,4,9264,4,2026-02-05 15:01:26.196494
2025-05-16,9,13,3,12426,3,2026-02-05 15:01:26.196494
2025-05-16,9,14,4,1592,2,2026-02-05 15:01:26.198000
2025-05-16,9,15,3,14391,1,2026-02-05 15:01:26.198000
2025-05-16,9,16,7,5292,3,2026-02-05 15:01:26.199000
2025-05-16,9,17,4,4772,1,2026-02-05 15:01:26.199000
2025-05-16,9,18,3,150,3,2026-02-05 15:01:26.200001
2025-05-16,9,19,8,17472,4,2026-02-05 15:01:26.200001
2025-05-16,9,20,5,11760,5,2026-02-05 15:01:26.201006
2025-05-16,9,21,6,8916,3,2026-02-05 15:01:26.201006
2025-05-16,9,22,0,0,0,2026-02-05 15:01:26.201006
2025-05-16,9,23,6,16494,3,2026-02-05 15:01:26.202329
2025-05-16,9,24,7,34594,3,2026-02-05 15:01:26.202329
2025-05-16,9,25,10,10690,3,2026-02-05 15:01:26.203332
2025-05-16,9,26,3,3528,1,2026-02-05 15:01:26.203332
2025-05-16,9,27,7,2520,3,2026-02-05 15:01:26.203332
2025-05-16,9,28,3,11544,1,2026-02-05 15:01:26.204772
2025-05-16,9,29,3,8772,3,2026-02-05 15:01:26.204772
2025-05-16,9,30,1,709,1,2026-02-05 15:01:26.204772
2025-05-16,9,31,6,14280,2,2026-02-05 15:01:26.206250
2025-05-16,9,32,7,11851,7,2026-02-05 15:01:26.206250
2025-05-16,9,33,9,20556,9,2026-02-05 15:01:26.207638
2025-05-16,9,34,10,24340,3,2026-02-05 15:01:26.207638
2025-05-16,9,35,6,7458,3,2026-02-05 15:01:26.207638
2025-05-16,9,36,2,9136,1,2026-02-05 15:01:26.209043
2025-05-16,9,37,3,5322,3,2026-02-05 15:01:26.209043
2025-05-16,9,38,10,25780,5,2026-02-05 15:01:26.210321
2025-05-16,9,39,2,1264,1,2026-02-05 15:01:26.210321
2025-05-16,9,40,3,6213,1,2026-02-05 15:01:26.211456
2025-05-16,9,41,5,12595,5,2026-02-05 15:01:26.212459
2025-05-16,9,42,7,23660,3,2026-02-05 15:01:26.212459
2025-05-16,9,43,6,20742,2,2026-02-05 15:01:26.213641
2025-05-16,9,44,3,6426,1,2026-02-05 15:01:26.213641
2025-05-16,9,45,3,2025,1,2026-02-05 15:01:26.214941
2025-05-16,9,46,5,20675,1,2026-02-05 15:01:26.214941
2025-05-16,9,47,7,16583,3,2026-02-05 15:01:26.215966
2025-05-16,9,48,7,3955,3,2026-02-05 15:01:26.216971
2025-05-16,9,49,0,0,0,2026-02-05 15:01:26.216971
2025-05-16,9,50,8,33016,8,2026-02-05 15:01:26.217975
2025-05-16,10,1,4,17520,1,2026-02-05 15:01:26.217975
2025-05-16,10,2,2,9366,1,2026-02-05 15:01:26.219302
2025-05-16,10,3,4,18544,4,2026-02-05 15:01:26.219302
2025-05-16,10,4,6,10914,6,2026-02-05 15:01:26.220573
2025-05-16,10,5,4,8464,1,2026-02-05 15:01:26.220573
2025-05-16,10,6,6,15678,6,2026-02-05 15:01:26.221579
2025-05-16,10,7,3,6324,1,2026-02-05 15:01:26.221579
2025-05-16,10,8,8,6816,8,2026-02-05 15:01:26.222571
2025-05-16,10,9,6,24090,2,2026-02-05 15:01:26.222571
2025-05-16,10,10,5,3355,1,2026-02-05 15:01:26.223702
2025-05-16,10,11,3,9711,1,2026-02-05 15:01:26.223702
2025-05-16,10,12,0,0,0,2026-02-05 15:01:26.223702
2025-05-16,10,13,4,16568,1,2026-02-05 15:01:26.224737
2025-05-16,10,14,4,1592,4,2026-02-05 15:01:26.224737
2025-05-16,10,15,6,28782,2,2026-02-05 15:01:26.225739
2025-05-16,10,16,5,3780,2,2026-02-05 15:01:26.226733
2025-05-16,10,18,5,250,2,2026-02-05 15:01:26.227733
2025-05-16,10,19,0,0,0,2026-02-05 15:01:26.228735
2025-05-16,10,20,5,11760,1,2026-02-05 15:01:26.228735
2025-05-16,10,21,8,11888,2,2026-02-05 15:01:26.228735
2025-05-16,10,22,6,1074,2,2026-02-05 15:01:26.230217
2025-05-16,10,23,6,16494,3,2026-02-05 15:01:26.230217
2025-05-16,10,24,7,34594,7,2026-02-05 15:01:26.230217
2025-05-16,10,25,2,2138,1,2026-02-05 15:01:26.231357
2025-05-16,10,26,6,7056,2,2026-02-05 15:01:26.231357
2025-05-16,10,27,4,1440,4,2026-02-05 15:01:26.232631
2025-05-16,10,28,6,23088,6,2026-02-05 15:01:26.232631
2025-05-16,10,29,6,17544,3,2026-02-05 15:01:26.233681
2025-05-16,10,30,4,2836,2,2026-02-05 15:01:26.233681
2025-05-16,10,31,6,14280,6,2026-02-05 15:01:26.234655
2025-05-16,10,32,5,8465,1,2026-02-05 15:01:26.234655
2025-05-16,10,33,1,2284,1,2026-02-05 15:01:26.235813
2025-05-16,10,34,5,12170,1,2026-02-05 15:01:26.235813
2025-05-16,10,35,2,2486,2,2026-02-05 15:01:26.235813
2025-05-16,10,36,8,36544,2,2026-02-05 15:01:26.236810
2025-05-16,10,37,4,7096,1,2026-02-05 15:01:26.236810
2025-05-16,10,38,2,5156,1,2026-02-05 15:01:26.238066
2025-05-16,10,39,7,4424,2,2026-02-05 15:01:26.238066
2025-05-16,10,40,7,14497,3,2026-02-05 15:01:26.238066
2025-05-16,10,41,4,10076,2,2026-02-05 15:01:26.239071
2025-05-16,10,42,3,10140,1,2026-02-05 15:01:26.239071
2025-05-16,10,43,2,6914,1,2026-02-05 15:01:26.240066
2025-05-16,10,44,8,17136,8,2026-02-05 15:01:26.240066
2025-05-16,10,45,5,3375,1,2026-02-05 15:01:26.240066
2025-05-16,10,46,5,20675,2,2026-02-05 15:01:26.241066
2025-05-16,10,47,3,7107,1,2026-02-05 15:01:26.241066
2025-05-16,10,48,7,3955,2,2026-02-05 15:01:26.241066
2025-05-16,10,49,4,17712,2,2026-02-05 15:01:26.242576
2025-05-16,10,50,5,20635,5,2026-02-05 15:01:26.242576
2025-05-17,1,1,7,30660,7,2026-02-05 15:01:26.243660
2025-05-17,1,2,6,28098,3,2026-02-05 15:01:26.244170
2025-05-17,1,3,5,23180,5,2026-02-05 15:01:26.244170
2025-05-17,1,4,3,5457,1,2026-02-05 15:01:26.244170
2025-05-17,1,5,4,8464,1,2026-02-05 15:01:26.245438
2025-05-17,1,6,3,7839,3,2026-02-05 15:01:26.245438
2025-05-17,1,7,1,2108,1,2026-02-05 15:01:26.245438
2025-05-17,1,8,5,4260,5,2026-02-05 15:01:26.246438
2025-05-17,1,9,8,32120,4,2026-02-05 15:01:26.246438
2025-05-17,1,10,2,1342,1,2026-02-05 15:01:26.246438
2025-05-17,1,11,7,22659,3,2026-02-05 15:01:26.247644
2025-05-17,1,12,4,9264,4,2026-02-05 15:01:26.247644
2025-05-17,1,13,7,28994,2,2026-02-05 15:01:26.247644
2025-05-17,1,14,1,398,1,2026-02-05 15:01:26.248643
2025-05-17,1,15,1,4797,1,2026-02-05 15:01:26.248643
2025-05-17,1,16,2,1512,1,2026-02-05 15:01:26.249681
2025-05-17,1,17,5,5965,5,2026-02-05 15:01:26.249681
2025-05-17,1,18,5,250,5,2026-02-05 15:01:26.249681
2025-05-17,1,19,4,8736,1,2026-02-05 15:01:26.250887
2025-05-17,1,20,8,18816,4,2026-02-05 15:01:26.250887
2025-05-17,1,21,4,5944,1,2026-02-05 15:01:26.250887
2025-05-17,1,22,4,716,2,2026-02-05 15:01:26.250887
2025-05-17,1,23,5,13745,2,2026-02-05 15:01:26.252325
2025-05-17,1,24,4,19768,1,2026-02-05 15:01:26.252325
2025-05-17,1,25,8,8552,8,2026-02-05 15:01:26.253321
2025-05-17,1,26,5,5880,2,2026-02-05 15:01:26.253321
2025-05-17,1,27,9,3240,4,2026-02-05 15:01:26.254320
2025-05-17,1,28,3,11544,3,2026-02-05 15:01:26.254320
2025-05-17,1,29,7,20468,7,2026-02-05 15:01:26.255315
2025-05-17,1,30,8,5672,2,2026-02-05 15:01:26.255315
2025-05-17,1,31,6,14280,2,2026-02-05 15:01:26.256316
2025-05-17,1,32,6,10158,3,2026-02-05 15:01:26.256316
2025-05-17,1,33,2,4568,1,2026-02-05 15:01:26.257714
2025-05-17,1,34,9,21906,4,2026-02-05 15:01:26.257714
2025-05-17,1,35,4,4972,4,2026-02-05 15:01:26.257714
2025-05-17,1,36,6,27408,6,2026-02-05 15:01:26.258760
2025-05-17,1,37,20,35480,20,2026-02-05 15:01:26.258760
2025-05-17,1,38,7,18046,2,2026-02-05 15:01:26.259767
2025-05-17,1,39,8,5056,2,2026-02-05 15:01:26.259767
2025-05-17,1,40,7,14497,7,2026-02-05 15:01:26.259767
2025-05-17,1,41,6,15114,6,2026-02-05 15:01:26.260760
2025-05-17,1,42,6,20280,3,2026-02-05 15:01:26.260760
2025-05-17,1,43,4,13828,4,2026-02-05 15:01:26.260760
2025-05-17,1,44,6,12852,6,2026-02-05 15:01:26.261764
2025-05-17,1,45,8,5400,2,2026-02-05 15:01:26.261764
2025-05-17,1,46,3,12405,3,2026-02-05 15:01:26.262761
2025-05-17,1,47,5,11845,1,2026-02-05 15:01:26.262761
2025-05-17,1,48,4,2260,2,2026-02-05 15:01:26.264172
2025-05-17,1,49,7,30996,3,2026-02-05 15:01:26.264172
2025-05-17,1,50,4,16508,2,2026-02-05 15:01:26.264172
2025-05-17,2,1,3,13140,1,2026-02-05 15:01:26.265174
2025-05-17,2,2,8,37464,8,2026-02-05 15:01:26.265174
2025-05-17,2,3,0,0,0,2026-02-05 15:01:26.266174
2025-05-17,2,4,1,1819,1,2026-02-05 15:01:26.266174
2025-05-17,2,5,5,10580,2,2026-02-05 15:01:26.266174
2025-05-17,2,6,4,10452,1,2026-02-05 15:01:26.266174
2025-05-17,2,7,8,16864,4,2026-02-05 15:01:26.267422
2025-05-17,2,8,7,5964,7,2026-02-05 15:01:26.267422
2025-05-17,2,9,5,20075,2,2026-02-05 15:01:26.267422
2025-05-17,2,10,10,6710,10,2026-02-05 15:01:26.268423
2025-05-17,2,11,3,9711,1,2026-02-05 15:01:26.268423
2025-05-17,2,12,5,11580,2,2026-02-05 15:01:26.269422
2025-05-17,2,13,2,8284,1,2026-02-05 15:01:26.269422
2025-05-17,2,14,6,2388,2,2026-02-05 15:01:26.269422
2025-05-17,2,15,7,33579,3,2026-02-05 15:01:26.270421
2025-05-17,2,16,4,3024,2,2026-02-05 15:01:26.270421
2025-05-17,2,17,4,4772,1,2026-02-05 15:01:26.270421
2025-05-17,2,18,8,400,8,2026-02-05 15:01:26.271714
2025-05-17,2,19,0,0,0,2026-02-05 15:01:26.271714
2025-05-17,2,20,5,11760,1,2026-02-05 15:01:26.271714
2025-05-17,2,21,0,0,0,2026-02-05 15:01:26.273066
2025-05-17,2,22,5,895,5,2026-02-05 15:01:26.274071
2025-05-17,2,23,9,24741,4,2026-02-05 15:01:26.274071
2025-05-17,2,24,7,34594,2,2026-02-05 15:01:26.274071
2025-05-17,2,25,4,4276,4,2026-02-05 15:01:26.275165
2025-05-17,2,26,7,8232,3,2026-02-05 15:01:26.275165
2025-05-17,2,27,4,1440,1,2026-02-05 15:01:26.275165
2025-05-17,2,28,5,19240,2,2026-02-05 15:01:26.276554
2025-05-17,2,29,10,29240,3,2026-02-05 15:01:26.276554
2025-05-17,2,30,6,4254,3,2026-02-05 15:01:26.276554
2025-05-17,2,31,2,4760,1,2026-02-05 15:01:26.277579
2025-05-17,2,32,0,0,0,2026-02-05 15:01:26.277579
2025-05-17,2,33,6,13704,6,2026-02-05 15:01:26.277579
2025-05-17,2,34,1,2434,1,2026-02-05 15:01:26.279003
2025-05-17,2,35,6,7458,3,2026-02-05 15:01:26.279003
2025-05-17,2,36,56,255808,56,2026-02-05 15:01:26.279003
2025-05-17,2,37,2,3548,2,2026-02-05 15:01:26.280063
2025-05-17,2,38,3,7734,1,2026-02-05 15:01:26.280063
2025-05-17,2,39,3,1896,1,2026-02-05 15:01:26.280063
2025-05-17,2,40,4,8284,4,2026-02-05 15:01:26.281071
2025-05-17,2,41,7,17633,2,2026-02-05 15:01:26.281071
2025-05-17,2,42,9,30420,4,2026-02-05 15:01:26.282466
2025-05-17,2,43,5,17285,5,2026-02-05 15:01:26.282466
2025-05-17,2,44,7,14994,3,2026-02-05 15:01:26.282466
2025-05-17,2,45,6,4050,6,2026-02-05 15:01:26.282466
2025-05-17,2,46,5,20675,1,2026-02-05 15:01:26.283757
2025-05-17,2,47,1,2369,1,2026-02-05 15:01:26.283757
2025-05-17,2,48,4,2260,4,2026-02-05 15:01:26.284757
2025-05-17,2,49,5,22140,2,2026-02-05 15:01:26.285759
2025-05-17,2,50,7,28889,3,2026-02-05 15:01:26.285759
2025-05-17,3,1,5,21900,1,2026-02-05 15:01:26.285759
2025-05-17,3,2,3,14049,1,2026-02-05 15:01:26.287216
2025-05-17,3,3,2,9272,1,2026-02-05 15:01:26.287216
2025-05-17,3,4,5,9095,1,2026-02-05 15:01:26.288688
2025-05-17,3,5,4,8464,1,2026-02-05 15:01:26.288688
2025-05-17,3,6,7,18291,7,2026-02-05 15:01:26.290181
2025-05-17,3,7,1,2108,1,2026-02-05 15:01:26.290181
2025-05-17,3,8,4,3408,4,2026-02-05 15:01:26.291184
2025-05-17,3,9,6,24090,6,2026-02-05 15:01:26.291184
2025-05-17,3,10,9,6039,9,2026-02-05 15:01:26.292176
2025-05-17,3,11,4,12948,4,2026-02-05 15:01:26.292176
2025-05-17,3,12,7,16212,7,2026-02-05 15:01:26.292176
2025-05-17,3,13,1,4142,1,2026-02-05 15:01:26.293694
2025-05-17,3,14,7,2786,3,2026-02-05 15:01:26.293694
2025-05-17,3,15,5,23985,5,2026-02-05 15:01:26.293694
2025-05-17,3,16,2,1512,1,2026-02-05 15:01:26.294694
2025-05-17,3,17,3,3579,1,2026-02-05 15:01:26.294694
2025-05-17,3,18,5,250,2,2026-02-05 15:01:26.295693
2025-05-17,3,19,3,6552,1,2026-02-05 15:01:26.295693
2025-05-17,3,20,2,4704,1,2026-02-05 15:01:26.295693
2025-05-17,3,21,5,7430,1,2026-02-05 15:01:26.296695
2025-05-17,3,22,2,358,2,2026-02-05 15:01:26.296695
2025-05-17,3,23,5,13745,5,2026-02-05 15:01:26.297693
2025-05-17,3,24,5,24710,5,2026-02-05 15:01:26.297693
2025-05-17,3,25,5,5345,1,2026-02-05 15:01:26.298693
2025-05-17,3,26,7,8232,2,2026-02-05 15:01:26.298693
2025-05-17,3,27,3,1080,1,2026-02-05 15:01:26.299689
2025-05-17,3,28,5,19240,5,2026-02-05 15:01:26.299689
2025-05-17,3,29,2,5848,2,2026-02-05 15:01:26.300701
2025-05-17,3,30,8,5672,4,2026-02-05 15:01:26.300701
2025-05-17,3,31,7,16660,3,2026-02-05 15:01:26.301691
2025-05-17,3,32,8,13544,4,2026-02-05 15:01:26.301691
2025-05-17,3,33,3,6852,1,2026-02-05 15:01:26.302951
2025-05-17,3,34,3,7302,3,2026-02-05 15:01:26.302951
2025-05-17,3,35,6,7458,6,2026-02-05 15:01:26.303944
2025-05-17,3,36,3,13704,1,2026-02-05 15:01:26.303944
2025-05-17,3,37,5,8870,2,2026-02-05 15:01:26.304940
2025-05-17,3,37,5,8870,1,2026-02-05 15:01:26.304940
2025-05-17,3,38,1,2578,1,2026-02-05 15:01:26.304940
2025-05-17,3,39,5,3160,2,2026-02-05 15:01:26.304940
2025-05-17,3,40,4,8284,1,2026-02-05 15:01:26.305939
2025-05-17,3,41,3,7557,1,2026-02-05 15:01:26.305939
2025-05-17,3,42,5,16900,1,2026-02-05 15:01:26.306941
2025-05-17,3,43,1,3457,1,2026-02-05 15:01:26.307940
2025-05-17,3,44,2,4284,2,2026-02-05 15:01:26.307940
2025-05-17,3,45,5,3375,5,2026-02-05 15:01:26.308941
2025-05-17,3,46,6,24810,3,2026-02-05 15:01:26.308941
2025-05-17,3,47,0,0,0,2026-02-05 15:01:26.309941
2025-05-17,3,48,4,2260,2,2026-02-05 15:01:26.309941
2025-05-17,3,49,6,26568,3,2026-02-05 15:01:26.310938
2025-05-17,3,50,7,28889,3,2026-02-05 15:01:26.311940
2025-05-17,4,1,4,17520,4,2026-02-05 15:01:26.311940
2025-05-17,4,2,6,28098,3,2026-02-05 15:01:26.312940
2025-05-17,4,3,4,18544,1,2026-02-05 15:01:26.312940
2025-05-17,4,4,8,14552,4,2026-02-05 15:01:26.313941
2025-05-17,4,5,4,8464,4,2026-02-05 15:01:26.314938
2025-05-17,4,6,3,7839,1,2026-02-05 15:01:26.314938
2025-05-17,4,7,8,16864,2,2026-02-05 15:01:26.315941
2025-05-17,4,8,6,5112,6,2026-02-05 15:01:26.315941
2025-05-17,4,9,4,16060,4,2026-02-05 15:01:26.316940
2025-05-17,4,10,8,5368,4,2026-02-05 15:01:26.317941
2025-05-17,4,11,9,29133,4,2026-02-05 15:01:26.317941
2025-05-17,4,12,4,9264,1,2026-02-05 15:01:26.317941
2025-05-17,4,13,3,12426,3,2026-02-05 15:01:26.319938
2025-05-17,4,14,7,2786,3,2026-02-05 15:01:26.319938
2025-05-17,4,15,3,14391,3,2026-02-05 15:01:26.320939
2025-05-17,4,16,8,6048,2,2026-02-05 15:01:26.320939
2025-05-17,4,16,8,6048,2,2026-02-05 15:01:26.320939
2025-05-17,4,17,4,4772,4,2026-02-05 15:01:26.321940
2025-05-17,4,18,6,300,6,2026-02-05 15:01:26.322943
2025-05-17,4,19,4,8736,4,2026-02-05 15:01:26.322943
2025-05-17,4,20,3,7056,3,2026-02-05 15:01:26.323940
2025-05-17,4,21,6,8916,6,2026-02-05 15:01:26.323940
2025-05-17,4,22,3,537,1,2026-02-05 15:01:26.324941
2025-05-17,4,23,6,16494,2,2026-02-05 15:01:26.331939
2025-05-17,4,24,2,9884,2,2026-02-05 15:01:26.332942
2025-05-17,4,25,6,6414,6,2026-02-05 15:01:26.332942
2025-05-17,4,26,8,9408,8,2026-02-05 15:01:26.334421
2025-05-17,4,27,6,2160,2,2026-02-05 15:01:26.335423
2025-05-17,4,28,6,23088,6,2026-02-05 15:01:26.335423
2025-05-17,4,29,9,26316,3,2026-02-05 15:01:26.336422
2025-05-17,4,30,7,4963,2,2026-02-05 15:01:26.336422
2025-05-17,4,31,4,9520,1,2026-02-05 15:01:26.337418
2025-05-17,4,32,5,8465,5,2026-02-05 15:01:26.337418
2025-05-17,4,33,3,6852,1,2026-02-05 15:01:26.337418
2025-05-17,4,34,0,0,0,2026-02-05 15:01:26.338417
2025-05-17,4,35,7,8701,7,2026-02-05 15:01:26.338417
2025-05-17,4,36,4,18272,4,2026-02-05 15:01:26.339670
2025-05-17,4,37,8,14192,4,2026-02-05 15:01:26.340182
2025-05-17,4,38,11,28358,5,2026-02-05 15:01:26.340182
2025-05-17,4,39,8,5056,2,2026-02-05 15:01:26.341516
2025-05-17,4,40,3,6213,1,2026-02-05 15:01:26.342499
2025-05-17,4,41,7,17633,2,2026-02-05 15:01:26.343516
2025-05-17,4,42,3,10140,1,2026-02-05 15:01:26.344512
2025-05-17,4,43,6,20742,6,2026-02-05 15:01:26.344512
2025-05-17,4,44,3,6426,1,2026-02-05 15:01:26.345509
2025-05-17,4,45,3,2025,1,2026-02-05 15:01:26.346513
2025-05-17,4,46,4,16540,1,2026-02-05 15:01:26.347497
2025-05-17,4,47,7,16583,2,2026-02-05 15:01:26.347497
2025-05-17,4,48,7,3955,7,2026-02-05 15:01:26.348497
2025-05-17,4,49,2,8856,2,2026-02-05 15:01:26.348497
2025-05-17,4,50,9,37143,3,2026-02-05 15:01:26.348497
2025-05-17,5,1,4,17520,2,2026-02-05 15:01:26.349496
2025-05-17,5,2,6,28098,3,2026-02-05 15:01:26.349496
2025-05-17,5,3,5,23180,2,2026-02-05 15:01:26.350519
2025-05-17,5,4,9,16371,9,2026-02-05 15:01:26.350519
2025-05-17,5,5,5,10580,5,2026-02-05 15:01:26.351804
2025-05-17,5,6,3,7839,3,2026-02-05 15:01:26.351804
2025-05-17,5,7,4,8432,1,2026-02-05 15:01:26.352799
2025-05-17,5,8,7,5964,2,2026-02-05 15:01:26.353797
2025-05-17,5,9,6,24090,6,2026-02-05 15:01:26.353797
2025-05-17,5,10,9,6039,9,2026-02-05 15:01:26.354816
2025-05-17,5,11,6,19422,3,2026-02-05 15:01:26.354816
2025-05-17,5,12,9,20844,9,2026-02-05 15:01:26.355799
2025-05-17,5,13,5,20710,5,2026-02-05 15:01:26.356797
2025-05-17,5,14,1,398,1,2026-02-05 15:01:26.356797
2025-05-17,5,15,4,19188,1,2026-02-05 15:01:26.357798
2025-05-17,5,16,2,1512,2,2026-02-05 15:01:26.357798
2025-05-17,5,17,9,10737,9,2026-02-05 15:01:26.357798
2025-05-17,5,18,7,350,7,2026-02-05 15:01:26.358804
2025-05-17,5,19,0,0,0,2026-02-05 15:01:26.358804
2025-05-17,5,21,7,10402,3,2026-02-05 15:01:26.359799
2025-05-17,5,22,7,1253,7,2026-02-05 15:01:26.359799
2025-05-17,5,24,3,14826,1,2026-02-05 15:01:26.360797
2025-05-17,5,25,4,4276,2,2026-02-05 15:01:26.361800
2025-05-17,5,26,8,9408,2,2026-02-05 15:01:26.361800
2025-05-17,5,28,5,19240,1,2026-02-05 15:01:26.362799
2025-05-17,5,29,5,14620,5,2026-02-05 15:01:26.362799
2025-05-17,5,30,2,1418,1,2026-02-05 15:01:26.363796
2025-05-17,5,31,8,19040,4,2026-02-05 15:01:26.363796
2025-05-17,5,32,6,10158,6,2026-02-05 15:01:26.364799
2025-05-17,5,33,4,9136,4,2026-02-05 15:01:26.364799
2025-05-17,5,34,4,9736,1,2026-02-05 15:01:26.365798
2025-05-17,5,35,56,69608,18,2026-02-05 15:01:26.365798
2025-05-17,5,36,2,9136,1,2026-02-05 15:01:26.366806
2025-05-17,5,37,5,8870,1,2026-02-05 15:01:26.366806
2025-05-17,5,38,5,12890,1,2026-02-05 15:01:26.367797
2025-05-17,5,39,3,1896,3,2026-02-05 15:01:26.368797
2025-05-17,5,40,6,12426,2,2026-02-05 15:01:26.368797
2025-05-17,5,41,2,5038,2,2026-02-05 15:01:26.368797
2025-05-17,5,42,6,20280,6,2026-02-05 15:01:26.369799
2025-05-17,5,43,3,10371,1,2026-02-05 15:01:26.369799
2025-05-17,5,44,5,10710,2,2026-02-05 15:01:26.370797
2025-05-17,5,45,0,0,0,2026-02-05 15:01:26.370797
2025-05-17,5,46,4,16540,4,2026-02-05 15:01:26.371796
2025-05-17,5,47,4,9476,2,2026-02-05 15:01:26.371796
2025-05-17,5,48,3,1695,1,2026-02-05 15:01:26.372799
2025-05-17,5,49,5,22140,2,2026-02-05 15:01:26.372799
2025-05-17,5,50,9,37143,9,2026-02-05 15:01:26.373800
2025-05-17,6,1,5,21900,1,2026-02-05 15:01:26.373800
2025-05-17,6,2,4,18732,4,2026-02-05 15:01:26.373800
2025-05-17,6,3,4,18544,1,2026-02-05 15:01:26.374804
2025-05-17,6,4,2,3638,1,2026-02-05 15:01:26.374804
2025-05-17,6,5,7,14812,2,2026-02-05 15:01:26.376277
2025-05-17,6,6,2,5226,1,2026-02-05 15:01:26.376277
2025-05-17,6,7,7,14756,7,2026-02-05 15:01:26.377267
2025-05-17,6,8,5,4260,1,2026-02-05 15:01:26.377267
2025-05-17,6,9,7,28105,2,2026-02-05 15:01:26.378297
2025-05-17,6,10,7,4697,7,2026-02-05 15:01:26.378297
2025-05-17,6,11,7,22659,7,2026-02-05 15:01:26.379267
2025-05-17,6,12,5,11580,2,2026-02-05 15:01:26.379267
2025-05-17,6,13,4,16568,2,2026-02-05 15:01:26.379267
2025-05-17,6,14,6,2388,2,2026-02-05 15:01:26.380276
2025-05-17,6,15,4,19188,4,2026-02-05 15:01:26.380276
2025-05-17,6,16,5,3780,1,2026-02-05 15:01:26.381272
2025-05-17,6,17,10,11930,5,2026-02-05 15:01:26.381272
2025-05-17,6,18,4,200,4,2026-02-05 15:01:26.382270
2025-05-17,6,19,4,8736,4,2026-02-05 15:01:26.382270
2025-05-17,6,20,3,7056,1,2026-02-05 15:01:26.382270
2025-05-17,6,21,8,11888,4,2026-02-05 15:01:26.383304
2025-05-17,6,22,5,895,2,2026-02-05 15:01:26.383304
2025-05-17,6,23,3,8247,3,2026-02-05 15:01:26.384333
2025-05-17,6,24,2,9884,1,2026-02-05 15:01:26.384333
2025-05-17,6,25,9,9621,9,2026-02-05 15:01:26.385331
2025-05-17,6,26,5,5880,5,2026-02-05 15:01:26.385331
2025-05-17,6,27,6,2160,2,2026-02-05 15:01:26.385331
2025-05-17,6,28,3,11544,1,2026-02-05 15:01:26.386330
2025-05-17,6,29,6,17544,2,2026-02-05 15:01:26.386330
2025-05-17,6,30,5,3545,1,2026-02-05 15:01:26.387335
2025-05-17,6,31,4,9520,1,2026-02-05 15:01:26.387335
2025-05-17,6,32,7,11851,7,2026-02-05 15:01:26.388330
2025-05-17,6,33,3,6852,1,2026-02-05 15:01:26.388330
2025-05-17,6,34,6,14604,6,2026-02-05 15:01:26.389331
2025-05-17,6,35,4,4972,4,2026-02-05 15:01:26.389331
2025-05-17,6,37,6,10644,2,2026-02-05 15:01:26.390330
2025-05-17,6,38,9,23202,9,2026-02-05 15:01:26.390330
2025-05-17,6,39,3,1896,3,2026-02-05 15:01:26.391339
2025-05-17,6,40,5,10355,1,2026-02-05 15:01:26.392440
2025-05-17,6,41,6,15114,3,2026-02-05 15:01:26.392950
2025-05-17,6,42,5,16900,5,2026-02-05 15:01:26.392950
